WORKORDERID,DESCRIPTION,INITIATEDATE,REGULARCOST,OVERTIMECOST,OTHERCOST,COST,FINISHDATE,STARTDATE,TRANSDATE,LABORSID
672982,Water Main Repair Break,8/18/20 5:54,30.44,0,0,30.44,8/17/20 6:36,8/17/20 6:36,8/18/20 6:37,90777
672982,Water Main Repair Break,8/18/20 5:54,163.75,0,0,163.75,8/18/20 16:11,8/18/20 16:11,8/18/20 16:14,1032
672982,Water Main Repair Break,8/18/20 5:54,163.75,0,0,163.75,8/18/20 16:11,8/18/20 16:11,8/18/20 16:14,88770
672982,Water Main Repair Break,8/18/20 5:54,152.2,0,0,152.2,8/18/20 16:11,8/18/20 16:11,8/18/20 16:14,90777
672982,Water Main Repair Break,8/18/20 5:54,163.75,0,0,163.75,8/18/20 16:11,8/18/20 16:11,8/18/20 16:14,90832
672982,Water Main Repair Break,8/18/20 5:54,133.9,0,0,133.9,8/18/20 16:11,8/18/20 16:11,8/18/20 16:14,149240
672982,Water Main Repair Break,8/18/20 5:54,137.1,0,0,137.1,8/18/20 16:11,8/18/20 16:11,8/18/20 16:14,149306
673149,Water Main Repair Break,8/18/20 14:32,56.62,0,0,56.62,8/18/20 16:06,8/18/20 16:06,8/18/20 16:07,56443
673149,Water Main Repair Break,8/18/20 14:32,53.56,0,0,53.56,8/18/20 16:06,8/18/20 16:06,8/18/20 16:07,149283
673149,Water Main Repair Break,8/18/20 14:32,65.5,0,0,65.5,8/18/20 16:06,8/18/20 16:06,8/18/20 16:07,7357
673149,Water Main Repair Break,8/18/20 14:32,56.62,0,0,56.62,8/18/20 16:06,8/18/20 16:06,8/18/20 16:07,56455
675466,Water Main Repair Break,8/29/20 17:18,0,0,98.25,98.25,8/29/20 8:50,8/29/20 8:50,8/30/20 8:52,7357
675466,Water Main Repair Break,8/29/20 17:18,0,0,80.34,80.34,8/29/20 8:50,8/29/20 8:50,8/30/20 8:52,149283
675466,Water Main Repair Break,8/29/20 17:18,0,0,82.26,82.26,8/29/20 8:50,8/29/20 8:50,8/30/20 8:52,149306
675466,Water Main Repair Break,8/29/20 17:18,0,0,91.32,91.32,8/29/20 8:52,8/29/20 8:52,8/30/20 8:52,19
675466,Water Main Repair Break,8/29/20 17:18,0,0,71.13,71.13,8/29/20 8:52,8/29/20 8:52,8/30/20 8:52,149607
675466,Water Main Repair Break,8/29/20 17:18,0,246.78,0,246.78,8/29/20 22:42,8/29/20 22:42,8/30/20 8:53,149306
675466,Water Main Repair Break,8/29/20 17:18,0,241.02,0,241.02,8/29/20 22:42,8/29/20 22:42,8/30/20 8:53,149283
675466,Water Main Repair Break,8/29/20 17:18,0,296.79,0,296.79,8/29/20 22:42,8/29/20 22:42,8/30/20 8:53,19
675466,Water Main Repair Break,8/29/20 17:18,0,213.39,0,213.39,8/29/20 22:42,8/29/20 22:42,8/30/20 8:53,149607
675466,Water Main Repair Break,8/29/20 17:18,0,294.75,0,294.75,8/29/20 22:44,8/29/20 22:44,8/30/20 8:53,7357
677265,Water Main Repair Break,9/8/20 6:43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
678013,Water Main Repair Break,9/11/20 8:43,80.34,0,0,80.34,9/11/20 13:43,9/11/20 13:43,9/11/20 13:55,149240
678013,Water Main Repair Break,9/11/20 8:43,141.5,0,0,141.5,9/11/20 13:44,9/11/20 13:44,9/11/20 13:55,149008
678013,Water Main Repair Break,9/11/20 8:43,118.55,0,0,118.55,9/11/20 13:44,9/11/20 13:44,9/11/20 13:55,149607
678013,Water Main Repair Break,9/11/20 8:43,137.1,0,0,137.1,9/11/20 13:44,9/11/20 13:44,9/11/20 13:55,149306
678013,Water Main Repair Break,9/11/20 8:43,133.9,0,0,133.9,9/11/20 13:44,9/11/20 13:44,9/11/20 13:55,149283
678013,Water Main Repair Break,9/11/20 8:43,107.75,0,0,107.75,9/11/20 14:10,9/11/20 14:10,9/11/20 14:10,149745
678482,Water Main Repair Break,9/15/20 6:28,60.88,0,0,60.88,9/15/20 11:01,9/15/20 11:01,9/15/20 14:03,90777
678482,Water Main Repair Break,9/15/20 6:28,53.56,0,0,53.56,9/15/20 11:01,9/15/20 11:01,9/15/20 14:03,149283
679005,Water Main Repair Break,9/16/20 6:10,160.68,0,0,160.68,9/16/20 11:19,9/16/20 11:19,9/16/20 12:49,149240
679005,Water Main Repair Break,9/16/20 6:10,196.5,0,0,196.5,9/16/20 11:19,9/16/20 11:19,9/16/20 12:49,88770
679005,Water Main Repair Break,9/16/20 6:10,164.52,0,0,164.52,9/16/20 11:19,9/16/20 11:19,9/16/20 12:49,149306
679005,Water Main Repair Break,9/16/20 6:10,196.5,0,0,196.5,9/16/20 11:19,9/16/20 11:19,9/16/20 12:49,1032
679005,Water Main Repair Break,9/16/20 6:10,196.5,0,0,196.5,9/16/20 11:19,9/16/20 11:19,9/16/20 12:49,90832
680950,Water Main Repair Break,9/29/20 7:16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
680955,Water Main Repair Break,9/29/20 7:49,262,0,0,262,9/29/20 13:34,9/29/20 13:34,9/29/20 13:41,1032
680955,Water Main Repair Break,9/29/20 7:49,262,0,0,262,9/29/20 13:34,9/29/20 13:34,9/29/20 13:41,90832
680955,Water Main Repair Break,9/29/20 7:49,32.75,0,0,32.75,9/29/20 13:54,9/29/20 13:54,9/29/20 13:56,7357
680955,Water Main Repair Break,9/29/20 7:49,28.31,0,0,28.31,9/29/20 13:54,9/29/20 13:54,9/29/20 13:56,56455
680955,Water Main Repair Break,9/29/20 7:49,28.3,0,0,28.3,9/29/20 13:54,9/29/20 13:54,9/29/20 13:56,149008
680955,Water Main Repair Break,9/29/20 7:49,107.75,0,0,107.75,9/29/20 13:54,9/29/20 13:54,9/29/20 13:56,149745
680955,Water Main Repair Break,9/29/20 7:49,187.46,0,0,187.46,9/29/20 13:34,9/29/20 13:34,9/30/20 13:08,149240
680955,Water Main Repair Break,9/29/20 7:49,213.08,0,0,213.08,9/29/20 13:34,9/29/20 13:34,9/30/20 13:08,90777
680955,Water Main Repair Break,9/29/20 7:49,187.46,0,0,187.46,9/29/20 13:34,9/29/20 13:34,9/30/20 13:08,149283
682389,Water Main Repair Break,10/5/20 6:14,226.48,0,0,226.48,10/5/20 13:58,10/5/20 13:58,10/5/20 14:00,56443
682389,Water Main Repair Break,10/5/20 6:14,214.24,0,0,214.24,10/5/20 13:58,10/5/20 13:58,10/5/20 14:00,149240
682389,Water Main Repair Break,10/5/20 6:14,243.52,0,0,243.52,10/5/20 13:58,10/5/20 13:58,10/5/20 14:00,90777
682389,Water Main Repair Break,10/5/20 6:14,262,0,0,262,10/5/20 13:58,10/5/20 13:58,10/5/20 14:00,1032
682678,Water Main Repair Break,10/7/20 6:19,65.5,0,0,65.5,10/6/20 8:09,10/6/20 8:09,10/7/20 8:10,90832
682678,Water Main Repair Break,10/7/20 6:19,53.56,0,0,53.56,10/6/20 8:09,10/6/20 8:09,10/7/20 8:10,149283
682678,Water Main Repair Break,10/7/20 6:19,163.75,0,0,163.75,10/7/20 13:36,10/7/20 13:36,10/7/20 13:41,1032
682678,Water Main Repair Break,10/7/20 6:19,141.55,0,0,141.55,10/7/20 13:36,10/7/20 13:36,10/7/20 13:41,56443
682678,Water Main Repair Break,10/7/20 6:19,163.75,0,0,163.75,10/7/20 13:36,10/7/20 13:36,10/7/20 13:41,88770
682678,Water Main Repair Break,10/7/20 6:19,152.2,0,0,152.2,10/7/20 13:36,10/7/20 13:36,10/7/20 13:41,90777
682678,Water Main Repair Break,10/7/20 6:19,147.375,0,0,147.375,10/7/20 13:36,10/7/20 13:36,10/7/20 13:41,781
683163,Water Main Repair Break,10/12/20 6:41,113.24,0,0,113.24,10/13/20 8:28,10/13/20 8:28,10/14/20 9:16,56443
683163,Water Main Repair Break,10/12/20 6:41,109.68,0,0,109.68,10/13/20 8:28,10/13/20 8:28,10/14/20 9:16,149306
683163,Water Main Repair Break,10/12/20 6:41,121.76,0,0,121.76,10/13/20 8:28,10/13/20 8:28,10/14/20 9:16,90777
683163,Water Main Repair Break,10/12/20 6:41,131,0,0,131,10/13/20 8:28,10/13/20 8:28,10/14/20 9:16,1032
683163,Water Main Repair Break,10/12/20 6:41,131,0,0,131,10/13/20 8:28,10/13/20 8:28,10/14/20 9:16,90832
683163,Water Main Repair Break,10/12/20 6:41,99.52,0,0,99.52,10/13/20 8:28,10/13/20 8:28,10/14/20 9:16,149465
683412,Water Main Repair Break,10/14/20 9:13,226.48,0,0,226.48,10/15/20 11:29,10/15/20 11:29,10/15/20 11:55,56443
683412,Water Main Repair Break,10/14/20 9:13,219.36,0,0,219.36,10/15/20 11:29,10/15/20 11:29,10/15/20 11:55,149306
683412,Water Main Repair Break,10/14/20 9:13,262,0,0,262,10/15/20 11:29,10/15/20 11:29,10/15/20 11:55,1032
683412,Water Main Repair Break,10/14/20 9:13,199.04,0,0,199.04,10/15/20 11:29,10/15/20 11:29,10/15/20 11:55,149465
683412,Water Main Repair Break,10/14/20 9:13,229.25,0,0,229.25,10/15/20 11:29,10/15/20 11:29,10/19/20 6:56,90832
683925,Water Main Repair Break,10/18/20 12:56,0,0,93.42,93.42,10/18/20 15:06,10/18/20 15:06,10/18/20 15:07,134000
683925,Water Main Repair Break,10/18/20 12:56,0,0,71.13,71.13,10/18/20 15:06,10/18/20 15:06,10/18/20 15:07,149607
683925,Water Main Repair Break,10/18/20 12:56,0,0,98.25,98.25,10/18/20 15:06,10/18/20 15:06,10/18/20 15:07,90832
683925,Water Main Repair Break,10/18/20 12:56,0,0,80.34,80.34,10/18/20 15:06,10/18/20 15:06,10/18/20 15:07,149283
683925,Water Main Repair Break,10/18/20 12:56,0,221.8725,0,221.8725,10/18/20 15:06,10/18/20 15:06,10/18/20 16:36,134000
683925,Water Main Repair Break,10/18/20 12:56,0,160.0425,0,160.0425,10/18/20 15:06,10/18/20 15:06,10/18/20 16:36,149607
683925,Water Main Repair Break,10/18/20 12:56,0,245.625,0,245.625,10/18/20 15:06,10/18/20 15:06,10/18/20 16:36,90832
683925,Water Main Repair Break,10/18/20 12:56,0,190.8075,0,190.8075,10/18/20 15:06,10/18/20 15:06,10/18/20 16:36,149283
684189,Water Main Repair Break,10/19/20 14:18,141.55,0,0,141.55,10/20/20 10:20,10/20/20 10:20,10/20/20 10:25,56443
684189,Water Main Repair Break,10/19/20 14:18,133.9,0,0,133.9,10/20/20 10:20,10/20/20 10:20,10/20/20 10:25,149240
684189,Water Main Repair Break,10/19/20 14:18,137.1,0,0,137.1,10/20/20 10:20,10/20/20 10:20,10/20/20 10:25,149306
684189,Water Main Repair Break,10/19/20 14:18,152.2,0,0,152.2,10/20/20 10:20,10/20/20 10:20,10/20/20 10:25,90777
684652,Water Main Repair Break,10/22/20 10:35,109.68,0,0,109.68,10/22/20 13:31,10/22/20 13:31,10/22/20 14:36,149306
684652,Water Main Repair Break,10/22/20 10:35,121.76,0,0,121.76,10/22/20 13:31,10/22/20 13:31,10/22/20 14:36,90777
684652,Water Main Repair Break,10/22/20 10:35,131,0,0,131,10/22/20 13:31,10/22/20 13:31,10/22/20 14:36,1032
684652,Water Main Repair Break,10/22/20 10:35,131,0,0,131,10/22/20 13:31,10/22/20 13:31,10/22/20 14:36,90832
684652,Water Main Repair Break,10/22/20 10:35,107.12,0,0,107.12,10/22/20 13:31,10/22/20 13:31,10/22/20 14:36,149283
684652,Water Main Repair Break,10/22/20 10:35,0,49.125,0,49.125,10/22/20 14:35,10/22/20 14:35,10/22/20 15:10,1032
684652,Water Main Repair Break,10/22/20 10:35,0,11.415,0,11.415,10/22/20 14:35,10/22/20 14:35,10/22/20 15:10,90777
684652,Water Main Repair Break,10/22/20 10:35,0,49.125,0,49.125,10/22/20 14:35,10/22/20 14:35,10/22/20 15:10,90832
684652,Water Main Repair Break,10/22/20 10:35,0,40.17,0,40.17,10/22/20 14:35,10/22/20 14:35,10/22/20 15:10,149283
684652,Water Main Repair Break,10/22/20 10:35,0,41.13,0,41.13,10/22/20 14:35,10/22/20 14:35,10/22/20 15:10,149306
684788,Water Main Repair Break,10/23/20 9:27,107.12,0,0,107.12,10/23/20 12:24,10/23/20 12:24,10/23/20 13:35,149240
684788,Water Main Repair Break,10/23/20 9:27,131,0,0,131,10/23/20 12:24,10/23/20 12:24,10/23/20 13:35,88770
684788,Water Main Repair Break,10/23/20 9:27,109.68,0,0,109.68,10/23/20 12:24,10/23/20 12:24,10/23/20 13:35,149306
684788,Water Main Repair Break,10/23/20 9:27,131,0,0,131,10/23/20 12:24,10/23/20 12:24,10/23/20 13:35,90832
684788,Water Main Repair Break,10/23/20 9:27,107.12,0,0,107.12,10/23/20 12:24,10/23/20 12:24,10/23/20 13:35,149283
684788,Water Main Repair Break,10/23/20 9:27,131,0,0,131,10/23/20 12:24,10/23/20 12:24,10/23/20 13:35,17
684788,Water Main Repair Break,10/23/20 9:27,121.76,0,0,121.76,10/23/20 12:24,10/23/20 12:24,10/23/20 13:35,136012
685607,Water Main Repair Break,10/30/20 14:06,0,106.125,0,106.125,10/30/20 16:18,10/30/20 16:18,10/31/20 7:05,149008
685607,Water Main Repair Break,10/30/20 14:06,0,114.15,0,114.15,10/30/20 16:18,10/30/20 16:18,10/31/20 7:05,19
685607,Water Main Repair Break,10/30/20 14:06,0,100.425,0,100.425,10/30/20 16:19,10/30/20 16:19,10/31/20 7:06,149240
685607,Water Main Repair Break,10/30/20 14:06,0,106.1625,0,106.1625,10/30/20 16:19,10/30/20 16:19,10/31/20 7:06,56443
685607,Water Main Repair Break,10/30/20 14:06,0,80.8125,0,80.8125,10/30/20 16:18,10/30/20 16:18,10/31/20 7:06,149745
685607,Water Main Repair Break,10/30/20 14:06,26.78,0,0,26.78,10/30/20 7:02,10/30/20 7:02,10/31/20 7:10,149240
685607,Water Main Repair Break,10/30/20 14:06,30.44,0,0,30.44,10/30/20 7:02,10/30/20 7:02,10/31/20 7:23,19
685650,Water Main Repair Break,11/2/20 6:27,120.51,0,0,120.51,11/2/20 12:22,11/2/20 12:22,11/2/20 12:23,149283
685650,Water Main Repair Break,11/2/20 6:27,147.29,0,0,147.29,11/4/20 9:45,11/4/20 9:45,11/4/20 13:14,149240
685650,Water Main Repair Break,11/2/20 6:27,180.125,0,0,180.125,11/4/20 9:45,11/4/20 9:45,11/4/20 13:14,88770
685650,Water Main Repair Break,11/2/20 6:27,150.81,0,0,150.81,11/4/20 9:45,11/4/20 9:45,11/4/20 13:14,149306
685650,Water Main Repair Break,11/2/20 6:27,180.125,0,0,180.125,11/4/20 9:45,11/4/20 9:45,11/4/20 13:14,1032
685650,Water Main Repair Break,11/2/20 6:27,180.125,0,0,180.125,11/4/20 9:45,11/4/20 9:45,11/4/20 13:14,90832
685990,Water Main Repair Break,11/5/20 7:54,133.9,0,0,133.9,11/5/20 13:34,11/5/20 13:34,11/5/20 13:42,149240
685990,Water Main Repair Break,11/5/20 7:54,137.1,0,0,137.1,11/5/20 13:34,11/5/20 13:34,11/5/20 13:42,149306
685990,Water Main Repair Break,11/5/20 7:54,91.32,0,0,91.32,11/5/20 13:34,11/5/20 13:34,11/5/20 13:42,90777
685990,Water Main Repair Break,11/5/20 7:54,163.75,0,0,163.75,11/5/20 13:34,11/5/20 13:34,11/5/20 13:42,1032
685990,Water Main Repair Break,11/5/20 7:54,163.75,0,0,163.75,11/5/20 14:30,11/5/20 14:30,11/5/20 14:31,90832
686649,Water Main Repair Break,11/10/20 20:16,0,0,80.34,80.34,11/10/20 20:17,11/10/20 20:17,11/10/20 20:18,149283
686649,Water Main Repair Break,11/10/20 20:16,0,0,98.25,98.25,11/10/20 20:17,11/10/20 20:17,11/10/20 20:18,17
686649,Water Main Repair Break,11/10/20 20:16,0,0,91.32,91.32,11/10/20 20:17,11/10/20 20:17,11/10/20 20:18,19
686649,Water Main Repair Break,11/10/20 20:16,0,0,71.13,71.13,11/10/20 20:17,11/10/20 20:17,11/10/20 20:18,149607
686649,Water Main Repair Break,11/10/20 20:16,0,0,93.42,93.42,11/10/20 20:17,11/10/20 20:17,11/10/20 20:18,134000
686649,Water Main Repair Break,11/10/20 20:16,0,130.5525,0,130.5525,11/10/20 20:17,11/10/20 20:17,11/11/20 17:13,149283
686649,Water Main Repair Break,11/10/20 20:16,0,159.65625,0,159.65625,11/10/20 20:17,11/10/20 20:17,11/11/20 17:13,17
686649,Water Main Repair Break,11/10/20 20:16,0,159.81,0,159.81,11/10/20 20:17,11/10/20 20:17,11/11/20 17:14,19
686649,Water Main Repair Break,11/10/20 20:16,0,106.695,0,106.695,11/10/20 20:17,11/10/20 20:17,11/11/20 17:14,149607
686649,Water Main Repair Break,11/10/20 20:16,0,140.13,0,140.13,11/10/20 20:17,11/10/20 20:17,11/11/20 17:14,134000
687470,Water Main Repair Break,11/18/20 6:15,160.68,0,0,160.68,11/18/20 12:07,11/18/20 12:07,11/18/20 12:11,149240
687470,Water Main Repair Break,11/18/20 6:15,164.52,0,0,164.52,11/18/20 12:07,11/18/20 12:07,11/18/20 12:11,149306
687470,Water Main Repair Break,11/18/20 6:15,182.64,0,0,182.64,11/18/20 12:07,11/18/20 12:07,11/18/20 12:11,90777
687470,Water Main Repair Break,11/18/20 6:15,196.5,0,0,196.5,11/18/20 12:07,11/18/20 12:07,11/18/20 12:11,1032
687470,Water Main Repair Break,11/18/20 6:15,160.68,0,0,160.68,11/18/20 12:07,11/18/20 12:07,11/18/20 12:11,149283
687827,Water Main Repair Break,11/21/20 9:52,0,221.0625,0,221.0625,11/21/20 11:40,11/21/20 11:40,11/21/20 13:48,7357
687827,Water Main Repair Break,11/21/20 9:52,0,133.36875,0,133.36875,11/21/20 11:42,11/21/20 11:42,11/21/20 13:49,149607
687827,Water Main Repair Break,11/21/20 9:52,0,129.3,0,129.3,11/21/20 11:40,11/21/20 11:40,11/21/20 13:50,149716
687827,Water Main Repair Break,11/21/20 9:52,0,216.885,0,216.885,11/21/20 11:40,11/21/20 11:40,11/21/20 13:50,19
687827,Water Main Repair Break,11/21/20 9:52,0,129.3,0,129.3,11/21/20 11:40,11/21/20 11:40,11/21/20 13:50,149764
687827,Water Main Repair Break,11/21/20 9:52,0,0,91.32,91.32,11/21/20 13:29,11/21/20 13:29,11/21/20 13:56,19
687827,Water Main Repair Break,11/21/20 9:52,0,0,71.13,71.13,11/21/20 13:29,11/21/20 13:29,11/21/20 13:56,149607
687827,Water Main Repair Break,11/21/20 9:52,0,0,64.65,64.65,11/21/20 13:29,11/21/20 13:29,11/21/20 13:56,149716
687827,Water Main Repair Break,11/21/20 9:52,0,0,64.65,64.65,11/21/20 13:29,11/21/20 13:29,11/21/20 13:56,149764
687827,Water Main Repair Break,11/21/20 9:52,0,0,98.25,98.25,11/21/20 13:29,11/21/20 13:29,11/21/20 13:56,7357
687863,Water Main Repair Break,11/23/20 10:44,98.25,0,0,98.25,11/23/20 14:23,11/23/20 14:23,11/23/20 14:24,1032
687863,Water Main Repair Break,11/23/20 10:44,84.93,0,0,84.93,11/23/20 14:23,11/23/20 14:23,11/23/20 14:24,56443
687863,Water Main Repair Break,11/23/20 10:44,98.25,0,0,98.25,11/23/20 14:23,11/23/20 14:23,11/23/20 14:24,88770
687863,Water Main Repair Break,11/23/20 10:44,80.34,0,0,80.34,11/23/20 14:23,11/23/20 14:23,11/23/20 14:24,149283
687863,Water Main Repair Break,11/23/20 10:44,82.26,0,0,82.26,11/23/20 14:23,11/23/20 14:23,11/23/20 14:24,149306
687863,Water Main Repair Break,11/23/20 10:44,0,85.96875,0,85.96875,11/23/20 14:23,11/23/20 14:23,11/23/20 16:02,1032
687863,Water Main Repair Break,11/23/20 10:44,0,74.31375,0,74.31375,11/23/20 14:23,11/23/20 14:23,11/23/20 16:03,56443
687863,Water Main Repair Break,11/23/20 10:44,0,70.2975,0,70.2975,11/23/20 14:23,11/23/20 14:23,11/23/20 16:03,149240
687863,Water Main Repair Break,11/23/20 10:44,0,71.9775,0,71.9775,11/23/20 14:23,11/23/20 14:23,11/23/20 16:03,149306
687863,Water Main Repair Break,11/23/20 10:44,0,62.23875,0,62.23875,11/23/20 14:23,11/23/20 14:23,11/23/20 16:03,149607
687994,Water Main Repair Break,11/24/20 19:16,0,0,91.32,91.32,11/24/20 19:56,11/24/20 19:56,11/24/20 19:57,90777
687994,Water Main Repair Break,11/24/20 19:16,0,0,80.34,80.34,11/24/20 19:56,11/24/20 19:56,11/24/20 19:57,149283
687994,Water Main Repair Break,11/24/20 19:16,0,0,82.26,82.26,11/24/20 19:56,11/24/20 19:56,11/24/20 19:57,149306
687994,Water Main Repair Break,11/24/20 19:16,0,0,98.25,98.25,11/24/20 19:56,11/24/20 19:56,11/24/20 19:57,7357
687994,Water Main Repair Break,11/24/20 19:16,0,0,71.13,71.13,11/24/20 19:56,11/24/20 19:56,11/24/20 19:57,149607
687994,Water Main Repair Break,11/24/20 19:16,0,0,84.9,84.9,11/24/20 19:56,11/24/20 19:56,11/24/20 19:57,149008
687994,Water Main Repair Break,11/24/20 19:16,0,251.13,0,251.13,11/24/20 19:56,11/24/20 19:56,11/25/20 0:09,90777
687994,Water Main Repair Break,11/24/20 19:16,0,180.765,0,180.765,11/24/20 19:56,11/24/20 19:56,11/25/20 0:09,149283
687994,Water Main Repair Break,11/24/20 19:16,0,205.65,0,205.65,11/24/20 19:56,11/24/20 19:56,11/25/20 0:09,149306
687994,Water Main Repair Break,11/24/20 19:16,0,245.625,0,245.625,11/24/20 19:56,11/24/20 19:56,11/25/20 0:09,7357
687994,Water Main Repair Break,11/24/20 19:16,0,177.825,0,177.825,11/24/20 19:56,11/24/20 19:56,11/25/20 0:09,149607
687994,Water Main Repair Break,11/24/20 19:16,0,212.25,0,212.25,11/24/20 19:56,11/24/20 19:56,11/25/20 0:09,149008
687999,Water Main Repair Break,11/25/20 7:27,262,0,0,262,11/25/20 12:17,11/25/20 12:17,11/25/20 12:18,1032
687999,Water Main Repair Break,11/25/20 7:27,226.48,0,0,226.48,11/25/20 12:17,11/25/20 12:17,11/25/20 12:18,56443
687999,Water Main Repair Break,11/25/20 7:27,262,0,0,262,11/25/20 12:17,11/25/20 12:17,11/25/20 12:18,88770
687999,Water Main Repair Break,11/25/20 7:27,214.24,0,0,214.24,11/25/20 12:17,11/25/20 12:17,11/25/20 12:18,149240
687999,Water Main Repair Break,11/25/20 7:27,214.24,0,0,214.24,11/25/20 12:17,11/25/20 12:17,11/25/20 12:18,149283
687999,Water Main Repair Break,11/25/20 7:27,84.93,0,0,84.93,11/25/20 12:17,11/25/20 12:17,11/25/20 12:19,148780
687999,Water Main Repair Break,11/25/20 7:27,129.3,0,0,129.3,11/25/20 12:17,11/25/20 12:17,11/25/20 12:19,149716
687999,Water Main Repair Break,11/25/20 7:27,129.3,0,0,129.3,11/25/20 12:17,11/25/20 12:17,11/25/20 12:19,149764
688127,Water Main Repair Break,11/26/20 16:25,0,0,98.25,98.25,11/26/20 16:53,11/26/20 16:53,11/26/20 16:55,1032
688127,Water Main Repair Break,11/26/20 16:25,0,0,80.34,80.34,11/26/20 16:53,11/26/20 16:53,11/26/20 16:55,149283
688127,Water Main Repair Break,11/26/20 16:25,0,0,64.65,64.65,11/26/20 16:53,11/26/20 16:53,11/26/20 16:55,149745
688127,Water Main Repair Break,11/26/20 16:25,0,0,98.25,98.25,11/26/20 16:53,11/26/20 16:53,11/26/20 16:55,7359
688127,Water Main Repair Break,11/26/20 16:25,0,0,98.25,98.25,11/26/20 16:53,11/26/20 16:53,11/26/20 16:55,7357
688127,Water Main Repair Break,11/26/20 16:25,0,0,71.13,71.13,11/26/20 16:53,11/26/20 16:53,11/26/20 16:55,149607
688127,Water Main Repair Break,11/26/20 16:25,0,393,0,393,11/26/20 21:57,11/26/20 21:57,11/26/20 23:51,1032
688127,Water Main Repair Break,11/26/20 16:25,0,291.2325,0,291.2325,11/26/20 21:57,11/26/20 21:57,11/26/20 23:51,149283
688127,Water Main Repair Break,11/26/20 16:25,0,380.71875,0,380.71875,11/26/20 21:57,11/26/20 21:57,11/26/20 23:51,7357
688127,Water Main Repair Break,11/26/20 16:25,0,242.4375,0,242.4375,11/26/20 21:57,11/26/20 21:57,11/26/20 23:51,149745
688127,Water Main Repair Break,11/26/20 16:25,0,0,0,266.7375,11/26/20 21:57,11/26/20 21:57,11/26/20 23:51,149607
688127,Water Main Repair Break,11/26/20 16:25,0,0,0,368.4375,11/26/20 21:57,11/26/20 21:57,11/26/20 23:51,7359
688172,Water Main Repair Break,11/30/20 6:58,163.75,0,0,163.75,11/30/20 13:49,11/30/20 13:49,11/30/20 14:03,1032
688172,Water Main Repair Break,11/30/20 6:58,226.48,0,0,226.48,11/30/20 13:49,11/30/20 13:49,11/30/20 14:03,56443
688172,Water Main Repair Break,11/30/20 6:58,243.52,0,0,243.52,11/30/20 13:49,11/30/20 13:49,11/30/20 14:03,90777
688172,Water Main Repair Break,11/30/20 6:58,133.9,0,0,133.9,11/30/20 13:49,11/30/20 13:49,11/30/20 14:03,149240
688172,Water Main Repair Break,11/30/20 6:58,214.24,0,0,214.24,11/30/20 13:49,11/30/20 13:49,11/30/20 14:03,149283
688172,Water Main Repair Break,11/30/20 6:58,171.27,0,0,171.27,11/30/20 13:49,11/30/20 13:49,11/30/20 14:03,134000
688478,Water Main Repair Break,12/1/20 21:35,0,0,84.9,84.9,12/1/20 23:21,12/1/20 23:21,12/1/20 23:22,149008
688478,Water Main Repair Break,12/1/20 21:35,0,0,84.93,84.93,12/1/20 23:21,12/1/20 23:21,12/1/20 23:22,56443
688478,Water Main Repair Break,12/1/20 21:35,0,0,98.25,98.25,12/1/20 23:21,12/1/20 23:21,12/1/20 23:22,90832
688478,Water Main Repair Break,12/1/20 21:35,0,0,80.34,80.34,12/1/20 23:21,12/1/20 23:21,12/1/20 23:22,149283
688478,Water Main Repair Break,12/1/20 21:35,0,0,80.34,80.34,12/1/20 23:21,12/1/20 23:21,12/1/20 23:22,149240
688478,Water Main Repair Break,12/1/20 21:35,0,442.125,0,442.125,12/1/20 6:23,12/1/20 6:23,12/2/20 6:26,90832
688478,Water Main Repair Break,12/1/20 21:35,0,351.4875,0,351.4875,12/1/20 6:23,12/1/20 6:23,12/2/20 6:26,149283
688478,Water Main Repair Break,12/1/20 21:35,0,371.4375,0,371.4375,12/1/20 6:23,12/1/20 6:23,12/2/20 6:26,149008
688478,Water Main Repair Break,12/1/20 21:35,0,0,0,371.56875,12/1/20 6:23,12/1/20 6:23,12/2/20 6:27,56443
688478,Water Main Repair Break,12/1/20 21:35,0,0,0,351.4875,12/1/20 6:23,12/1/20 6:23,12/2/20 6:49,149240
688478,Water Main Repair Break,12/1/20 21:35,29.69,0,0,29.69,12/2/20 8:43,12/2/20 8:43,12/2/20 8:45,142381
688776,Water Main Repair Break,12/3/20 14:20,131,0,0,131,12/3/20 17:02,12/3/20 17:02,12/3/20 17:09,1032
688776,Water Main Repair Break,12/3/20 14:20,127.395,0,0,127.395,12/3/20 17:02,12/3/20 17:02,12/3/20 17:19,56443
688776,Water Main Repair Break,12/3/20 14:20,0,127.395,0,127.395,12/3/20 17:17,12/3/20 17:17,12/3/20 17:21,56443
688776,Water Main Repair Break,12/3/20 14:20,0,147.375,0,147.375,12/3/20 17:17,12/3/20 17:17,12/3/20 17:21,90832
688776,Water Main Repair Break,12/3/20 14:20,0,96.975,0,96.975,12/3/20 17:17,12/3/20 17:17,12/3/20 17:21,149716
688776,Water Main Repair Break,12/3/20 14:20,0,147.375,0,147.375,12/3/20 17:17,12/3/20 17:17,12/3/20 17:21,88770
