ENABLED,FACILITYID,LOCATION,INSTALLDAT,SUBTYPE,MATERIAL,LENGTH,DIAMETER,STATUS,PressureSy
1,22-17096,,1/1/1980,3,DI,43,6,IS,WH
1,22-17104,Cranbrook Village,1/27/1988,3,DI,11,6,IS,WH
1,22-17120,Cranbrook Village,5/19/1988,3,DI,16,6,IS,WH
1,22-17225,,1/1/1970,3,DI,25,6,IS,WH
1,22-17291,Ivywood Dr,9/1/1960,3,CI,18,6,IS,WH
1,22-17297,Ivywood Dr,9/1/1960,3,CI,19,6,IS,WH
1,22-17309,Ivywood Dr,9/1/1960,3,CI,6,6,IS,WH
1,22-17447,Arbor Farms Market,5/2/1974,3,DI,24,6,IS,WH
1,22-17776,Pioneer High School,9/17/2008,3,DI,11,6,AB,WH
1,22-17794,,2/12/1973,3,DI,42,8,IS,WH
1,22-17822,Signature Blvd,7/7/1990,3,DI,83,8,IS,WH
1,22-18031,,12/19/1966,3,CI,25,6,IS,WNPRZ
1,22-18152,,1/1/1950,3,CI,31,6,IS,WH
1,22-18158,,1/1/1970,3,DI,19,6,IS,WH
1,22-18203,,1/1/1950,3,CI,26,6,IS,WH
1,22-18212,,1/1/1960,3,CI,23,6,IS,WH
1,22-18311,,1/1/1969,3,CI,47,6,IS,WH
1,22-18461,,1/1/1980,3,DI,50,8,IS,WH
1,22-18488,,11/2/1973,3,DI,34,6,IS,WH
1,22-18620,,12/19/1966,3,CI,7,6,IS,NEHWPRZ
1,22-18641,2785 Newport Rd,12/19/1966,3,CI,80,6,IS,WNPRZ
1,22-18704,,1/1/1950,3,CI,16,6,AB,WH
1,22-18851,,10/18/2010,3,DI,31,6,IS,WH
1,22-19153,,1/1/1930,3,CI,12,6,IS,WH
1,22-19389,,1/1/1960,3,CI,9,6,IS,WH
1,22-19515,,1/1/1940,3,CI,10,6,IS,WH
1,22-19522,,1/1/1930,3,CI,15,6,IS,WH
1,22-19550,,1/1/1940,3,CI,21,6,AB,WH
1,22-19702,,1/1/1970,3,DI,27,6,IS,WH
1,22-19788,,1/1/1990,3,DI,8,6,IS,WH
1,22-20286,,1/1/1920,3,CI,12,6,IS,GRA
1,22-20616,,1/1/1950,3,CI,9,6,IS,GRA
1,22-21191,,1/1/1920,3,CI,27,6,IS,GRA
1,22-21239,,1/1/1920,3,CI,11,6,AB,GRA
1,22-21478,N Seventh St,9/1/1992,3,DI,30,6,IS,GRA
1,22-21640,,1/1/1920,3,CI,31,6,IS,GRA
1,22-21885,,1/1/1980,3,DI,8,6,IS,SHE
1,22-22224,Aberdeen Dr,1/1/1950,3,CI,17,6,IS,GED
1,22-22347,,1/1/1960,3,CI,45,6,IS,NEHEPRZ
1,22-22504,,1/1/1960,3,DI,5,6,IS,GED
1,22-22567,,1/1/1960,3,CI,12,6,IS,NEHEPRZ
1,22-22727,,1/1/1960,3,DI,11,6,IS,GED
1,22-22857,Hubbard St,1/1/1970,3,DI,26,6,IS,NEH
1,22-22909,,1/1/1970,3,DI,41,6,IS,GED
1,22-22984,UM SOLID STATE ELECTRONICS LAB,8/8/1995,3,CI,15,6,AB,GED
1,22-23167,Huron Pkwy,11/21/1967,3,DI,46,6,IS,GED
1,22-23215,,1/1/1960,3,DI,8,6,IS,GED
1,22-23486,,1/1/1930,3,CI,13,6,IS,GED
1,22-23495,,1/1/1940,3,CI,21,6,AB,GED
1,22-23616,,1/1/1950,3,CI,17,6,IS,GED
1,22-23651,,1/1/1960,3,DI,22,6,IS,GED
1,22-23757,,1/1/1950,3,CI,13,6,IS,GED
1,22-24085,,1/1/1950,3,CI,6,6,IS,SHE
1,22-24108,Hogback Rd,7/16/1969,3,DI,16,6,AB,SHE
1,22-24109,Hogback Rd,7/16/1969,3,DI,10,6,AB,SHE
1,22-24184,,1/1/1960,3,DI,40,6,IS,SHE
1,22-24231,,1/1/1960,3,CI,19,6,IS,SHE
1,22-24511,,1/1/1930,3,CI,16,6,IS,GED
1,22-24657,,1/1/1960,3,CI,30,6,IS,SHE
1,22-24832,,1/1/1920,3,CI,35,6,IS,GRA
1,03-25126,,2/1/1997,3,DI,20,6,IS,GRA
1,22-23047,,1/1/1970,3,DI,13,6,IS,GED
1,22-10937,,1/1/1990,3,DI,31,6,IS,NEH
1,22-17564,,1/1/1980,3,DI,20,6,IS,WH
1,22-06329,,1/1/1920,3,CI,33,6,IS,GRA
1,22-15807,,1/1/1960,3,DI,17,6,IS,WH
1,22-15799,,1/1/1950,3,CI,6,6,IS,WH
1,22-16830,,1/1/1990,3,DI,34,6,IS,WH
1,22-22048,,1/1/1960,3,CI,39,6,IS,GED
1,22-08199,,1/1/1950,3,CI,29,6,IS,NEHWPRZ
1,22-07117,Stimson St,6/11/1964,3,CI,39,6,IS,GRA
1,22-08021,Barton Dr,5/20/1992,3,DI,26,6,IS,NEH
1,22-17435,,1/1/1970,3,DI,30,6,IS,WH
1,22-02485,,1/1/1950,3,CI,8,6,IS,GRA
1,22-02485,,1/1/1950,3,CI,93,6,IS,GRA
1,22-02481,,1/1/1970,3,DI,2,6,IS,GRA
1,00-02945,,1/1/1920,3,CI,4,6,IS,GRA
1,22-04737,,1/1/1980,3,DI,9,8,IS,GRA
1,22-04737,,1/1/1980,3,DI,24,8,IS,GRA
1,22-06931,,1/1/1920,3,CI,10,6,IS,WH
1,22-06931,,1/1/1920,3,CI,23,6,IS,WH
1,22-02481,,1/1/1970,3,DI,25,6,IS,GRA
1,22-02504,,1/1/1940,3,CI,7,6,IS,GRA
1,22-02504,,1/1/1940,3,CI,32,6,IS,GRA
1,22-08231,Tuebingen Pkwy and Huron Pkwy,12/6/1989,3,DI,7,8,IS,NEH
1,22-08561,Sandalwood Cir,10/6/1978,3,DI,18,6,IS,NEH
1,22-08525,Sandalwood Cir,10/6/1978,3,DI,17,6,IS,NEH
1,22-09610,Lancashire Dr,11/6/1971,3,DI,5,6,IS,NEH
1,22-08618,Sandalwood Cir,10/6/1978,3,DI,24,6,IS,NEH
1,22-10234,Maitland Dr,5/1/1990,3,DI,6,6,IS,NEH
1,22-10175,Haverhill Ct,9/7/2016,3,DI,33,6,IS,NEH
1,22-10179,,1/1/1970,3,DI,32,6,IS,NEH
1,22-10269,,1/1/1970,3,DI,29,6,IS,NEH
1,22-08631,Sandalwood Cir,10/6/1978,3,DI,21,6,IS,NEH
1,22-10190,,1/1/1960,3,CI,15,6,IS,NEH
1,22-23596,,1/1/1960,3,DI,21,6,IS,GED
1,22-17795,"1881 Briarwood Cir, ON EISENHOWER PKWY, AA FIRE STATION #6",7/1/1981,3,DI,4,6,IS,WH
1,00-05184,,1/1/1930,3,CI,4,6,IS,GED
1,00-05184,,1/1/1930,3,CI,4,6,IS,GED
1,22-19537,,1/1/1940,3,CI,3,6,IS,WH
1,22-19537,,1/1/1940,3,CI,7,6,IS,WH
1,22-19598,Haisley Elementary School,1/1/1950,3,CI,12,6,IS,WH
1,22-19598,Haisley Elementary School,1/1/1950,3,CI,16,6,IS,WH
1,22-03170,,1/1/1930,3,CI,27,6,IS,GED
1,22-18684,Fulmer St,1/1/1960,3,CI,3,8,IS,WH
1,22-18683,Fulmer St,1/1/1960,3,CI,3,6,IS,WH
1,22-18259,,1/1/1950,3,CI,51,6,IS,WH
1,22-05515,,1/1/1950,3,CI,9,6,AB,SHE
1,22-05515,,1/1/1950,3,CI,89,6,IS,SHE
1,22-03580,,1/1/1960,3,DI,30,6,IS,NEHWPRZ
1,22-06280,,1/1/1920,3,CI,41,6,IS,GRA
1,22-09902,,1/1/1950,3,CI,20,6,IS,NEHWPRZ
1,22-09998,,4/23/1972,3,DI,25,6,IS,NEHWPRZ
1,22-17167,,1/1/1990,3,DI,8,6,IS,SCIO
1,22-17184,,1/1/1990,3,DI,8,6,IS,SCIO
1,22-13595,,1/1/1970,3,DI,61,6,IS,SHE
1,22-19283,,11/3/1971,3,DI,26,6,IS,WH
1,22-19281,,,3,DI,35,6,IS,WH
1,22-19292,,11/3/1971,3,DI,19,6,IS,WH
1,22-19248,,11/3/1971,3,DI,28,6,IS,WH
1,22-21218,,1/1/1920,3,CI,33,4,IS,GRA
1,22-19761,,1/1/1960,3,CI,31,6,IS,WH
1,22-23990,Arborland Mall,9/11/1961,3,CI,177,8,AB,SHE
1,22-23551,,1/1/1960,1,DI,88,12,IS,SHE
1,00-08426,Barton Dr,5/20/1992,3,DI,2,6,IS,NEH
1,00-08426,Barton Dr,5/20/1992,3,DI,23,6,IS,NEH
1,00-23435,,1/1/1960,3,DI,6,6,IS,GED
1,00-23435,,1/1/1960,3,DI,10,6,IS,GED
1,00-05595,,1/1/1940,3,CI,21,6,IS,SHE
1,22-19764,,1/1/1990,3,DI,32,6,IS,WH
1,22-19771,,1/1/1990,3,DI,39,6,IS,WH
1,22-14228,Lawton Elementary,1/1/1960,3,CI,4,6,IS,WH
1,22-06062,,1/1/1950,3,CI,136,6,IS,NEHWPRZ
1,22-06062,,1/1/1950,3,CI,15,6,IS,NEHWPRZ
1,22-06095,,1/1/1920,3,CI,3,6,IS,NEHWPRZ
1,22-06095,,1/1/1920,3,CI,14,6,IS,NEHWPRZ
1,22-16968,Colin Cir,9/14/1993,3,DI,28,6,IS,WH
1,22-16963,Ryan Rd,9/14/1993,3,DI,18,6,IS,WH
1,22-17132,Colin Cir,9/14/1993,3,DI,16,6,IS,WH
1,22-17042,Northbrook Dr,8/26/1981,3,DI,34,6,IS,WH
1,22-17075,,1/1/1970,3,DI,2,6,IS,WH
1,22-16368,Brookfield Dr,3/22/1985,3,DI,22,6,IS,WH
1,22-16920,,1/1/1980,3,DI,16,8,IS,WH
1,22-23052,,1/1/1970,3,DI,12,6,AB,GED
1,22-23062,,1/1/1970,3,DI,48,12,AB,GED
1,22-23061,,1/1/1970,3,DI,17,12,AB,GED
1,22-23105,,1/1/1970,3,DI,72,6,IS,GED
1,22-23107,,1/1/1970,3,DI,39,6,IS,GED
1,22-23100,,1/1/1970,3,DI,35,6,IS,GED
1,22-23099,,1/1/1970,3,DI,7,6,IS,GED
1,22-23098,,1/1/1970,3,DI,72,6,IS,GED
1,22-11848,,1/1/1960,3,CI,15,6,AB,NEH
1,22-11850,,1/1/1960,3,DI,224,6,AB,NEH
1,22-11847,,1/1/1960,3,CI,28,8,IS,NEH
1,22-11888,,1/1/1960,3,DI,19,6,IS,NEH
1,22-11789,,1/1/1960,3,DI,6,6,IS,NEH
1,22-11785,,10/16/1979,3,DI,8,6,IS,NEH
1,22-08809,,1/1/1960,3,DI,41,6,IS,NEH
1,22-10792,,1/1/1960,3,CI,35,6,AB,NEH
1,22-10741,,1/1/1960,3,CI,13,6,AB,NEH
1,22-10751,Commonwealth Blvd,8/29/1980,3,DI,44,6,IS,NEH
1,22-10710,Commonwealth Blvd,8/29/1980,3,DI,45,6,IS,NEH
1,22-10842,Commonwealth Blvd,8/29/1980,3,DI,45,6,IS,NEH
1,22-08697,,1/1/1950,3,CI,18,6,IS,NEH
1,22-10834,,1/1/1960,3,CI,9,6,AB,NEH
1,22-11411,,1/1/1960,3,CI,11,6,IS,NEHEPRZ
1,22-11101,Burbank Dr,1/1/1960,3,DI,28,6,IS,NEH
1,22-09098,,1/1/1960,3,DI,26,6,AB,NEH
1,22-09489,Willowtree Apts,2/26/1969,3,DI,66,6,IS,NEH
1,22-22810,Glazier Way,12/15/1986,3,DI,81,6,IS,NEHEPRZ
1,22-10488,Hubbard St,10/1/1971,3,DI,45,6,IS,NEHEPRZ
1,22-10639,Hubbard St,10/1/1971,3,DI,48,6,IS,NEHEPRZ
1,22-10636,,1/1/1970,3,DI,45,6,IS,NEHEPRZ
1,22-10631,,1/1/1960,3,CI,46,6,IS,NEHEPRZ
1,22-11239,,1/1/1960,3,DI,17,8,IS,NEH
1,22-11236,,1/1/1960,3,DI,17,6,IS,NEH
1,22-18952,Weber's Inn,6/6/1985,3,DI,4,6,IS,WH
1,22-09313,,1/1/1950,3,CI,72,6,IS,NEH
1,00-12224,,1/1/1990,3,DI,7,6,IS,NEHEPRZ
1,00-12224,,1/1/1990,3,DI,45,6,IS,NEHEPRZ
1,22-11470,,10/2/1968,3,DI,44,6,IS,GED
1,22-01035,,12/11/1975,3,DI,26,6,IS,SHE
1,22-00886,,12/11/1975,3,DI,26,6,IS,SHE
1,00-25671,,,3,CI,18,6,AB,GED
1,22-01014,,1/1/1950,3,CI,36,6,IS,SHE
1,22-00869,,12/11/1975,3,DI,30,6,IS,SHE
1,22-14929,,1/1/1960,3,DI,8,6,IS,SHE
1,22-15002,,1/1/1960,3,CI,44,6,IS,SHE
1,22-07309,,1/1/1960,3,DI,14,6,IS,GRA
1,22-00426,Platt Rd,1/1/1960,3,CI,29,6,IS,SHE
1,22-00432,,1/1/1960,3,CI,30,6,IS,SHE
1,22-13040,,1/1/1960,3,CI,22,6,IS,SHE
1,22-00956,,12/11/1975,3,DI,24,6,IS,SHE
1,22-01743,,1/1/1940,3,AC,3,4,IS,SHE
1,22-24185,,1/1/1960,3,DI,6,6,IS,SHE
1,22-24277,,1/1/1960,3,CI,65,8,IS,SHE
1,22-24257,,1/1/1950,3,CI,64,8,IS,SHE
1,22-24257,,1/1/1950,3,CI,1,8,IS,SHE
1,22-12992,,10/22/1974,3,DI,37,6,IS,SHE
1,22-15498,,1/1/1970,3,DI,47,6,IS,SHE
1,22-15405,,1/1/1970,3,DI,48,6,IS,SHE
1,22-14103,,1/1/1960,3,CI,19,6,IS,SHE
1,22-17485,,1/1/1950,3,CI,13,6,IS,WH
1,22-14502,,1/1/1960,3,DI,42,6,IS,WH
1,22-16264,Hidden Valley Club Dr,2/5/1973,3,DI,12,6,IS,SHE
1,22-16286,Briarcrest Dr,1/21/1987,3,DI,9,6,IS,WH
1,22-16288,Briarcrest Dr,1/21/1987,3,DI,8,6,IS,WH
1,22-16155,,1/1/1980,3,DI,12,6,IS,WH
1,22-02372,,1/1/1970,3,DI,18,6,IS,SHE
1,22-18477,,1/1/1960,3,CI,50,6,IS,WH
1,22-01394,Cascade Dr,7/18/1985,3,DI,28,6,IS,SHE
1,22-14097,U of M Tennis Center,1/22/1996,3,DI,47,6,IS,WH
1,22-01391,Cascade Dr,7/18/1985,3,DI,19,6,IS,SHE
1,22-16847,,1/1/1980,3,DI,16,6,IS,WH
1,22-16860,Brookside Commons,8/1/1990,3,DI,34,6,IS,WH
1,22-17020,,1/1/1980,3,DI,40,6,IS,WH
1,22-01891,,1/1/1940,3,CI,9,6,IS,SHE
1,22-12669,,1/1/1970,3,DI,25,6,IS,SHE
1,22-01961,Packard Rd,1/1/1960,3,DI,53,6,IS,SHE
1,22-00102,2100 Crestland Dr,11/1/1956,3,CI,36,6,IS,SHE
1,22-00112,,1/1/1940,3,CI,15,6,AB,SHE
1,22-01671,,12/1/1971,3,DI,12,6,IS,SHE
1,22-16183,,1/1/1980,3,DI,43,6,IS,WH
1,22-00155,,1/1/1960,3,CI,7,6,IS,SHE
1,22-00155,,1/1/1960,3,CI,15,6,IS,SHE
1,22-00153,,1/1/1960,3,CI,270,6,IS,SHE
1,22-16273,Hidden Valley Apartments,1/21/1987,3,DI,33,6,IS,SHE
1,22-16156,Briarcrest Dr,1/21/1987,3,DI,38,8,IS,WH
1,22-04108,,1/1/1970,3,DI,53,6,AB,
1,22-23990,,1/1/1960,3,CI,12,8,IS,SHE
1,22-23990,,1/1/1960,3,CI,8,8,IS,SHE
1,00-00001,,1/1/1960,2,CI,42,16,IS,SHE
1,00-00002,Packard St,10/1/1964,2,DI,348,16,IS,SHE
1,00-00003,Marlborough,6/30/1962,2,DI,40,20,IS,SHE
1,00-00005,,6/30/1962,1,CI,12,12,IS,SHE
1,00-00018,,1/1/1950,1,CI,300,6,IS,SHE
1,00-00019,,1/1/1950,1,CI,18,6,IS,SHE
1,00-00020,,1/1/1950,1,CI,155,6,IS,SHE
1,00-00022,,1/1/1930,1,CI,323,6,IS,SHE
1,00-00023,,1/1/1950,1,CI,38,6,IS,SHE
1,00-00028,Packard St,11/12/1968,1,DI,818,12,IS,SHE
1,00-00032,,1/1/1960,1,DI,7,8,IS,SHE
1,00-00034,,1/1/1960,1,DI,17,12,IS,SHE
1,00-00040,,1/1/1930,1,CI,12,12,IS,SHE
1,00-00041,,1/1/1930,1,CI,60,12,IS,SHE
1,00-00042,,1/1/1930,1,CI,14,12,IS,SHE
1,00-00044,,1/1/1930,1,CI,46,8,IS,SHE
1,00-00046,,1/1/1930,1,CI,4,12,IS,SHE
1,00-00052,Harpst St,3/12/1959,1,CI,450,12,IS,SHE
1,00-00053,Page Ave,3/12/1959,1,CI,19,12,IS,SHE
1,00-00069,,6/4/1964,1,DI,49,6,IS,SHE
1,00-00101,2100 Crestland Dr,11/1/1956,1,CI,195,6,IS,SHE
1,00-00107,2100 Crestland Dr,11/1/1956,1,CI,32,6,IS,SHE
1,00-00127,Eastover Pl,10/14/1986,1,DI,23,8,IS,SHE
1,00-00129,Eastover Pl,10/14/1986,1,DI,10,8,IS,SHE
1,00-00138,Independence Blvd,6/20/1961,2,CI,182,20,IS,SHE
1,00-00159,James St,10/8/1990,1,DI,38,6,IS,SHE
1,00-00161,James St,10/8/1990,1,DI,193,8,IS,SHE
1,00-00162,Joseph St,10/8/1990,1,DI,53,8,IS,SHE
1,00-00164,James St,10/8/1990,1,DI,37,8,IS,SHE
1,00-00166,Robert St,10/8/1990,1,DI,343,8,IS,SHE
1,00-00168,Joseph St,10/8/1990,1,DI,59,8,IS,SHE
1,00-00169,Joseph St,10/8/1990,1,DI,290,8,IS,SHE
1,00-00175,Elizabeth Ave,1/1/1980,1,DI,191,4,IS,SHE
1,00-00177,Victoria Ave,10/8/1990,1,DI,94,8,IS,SHE
1,00-00178,Victoria Ave,10/8/1990,1,DI,30,8,IS,SHE
1,00-00181,Victoria Ave,10/8/1990,1,DI,214,8,IS,SHE
1,00-00180,Victoria Ave,10/8/1990,1,DI,269,8,IS,SHE
1,00-00184,,1/1/1960,3,DI,9,6,IS,SHE
1,00-00193,,1/1/1950,1,CI,10,6,IS,SHE
1,00-00194,,1/1/1950,1,CI,11,8,IS,SHE
1,00-00277,,1/1/1960,1,DI,9,6,IS,SHE
1,00-00320,,9/9/1966,1,DI,31,4,IS,SHE
1,00-00326,King George Blvd,12/2/1967,1,DI,188,8,IS,SHE
1,00-00330,Tacoma Cir,12/2/1967,1,DI,52,8,IS,SHE
1,00-00332,Tacoma Cir,12/2/1967,1,DI,83,4,IS,SHE
1,00-00334,Tacoma Cir,12/2/1967,1,DI,151,8,IS,SHE
1,00-00335,Tacoma Cir,12/2/1967,1,DI,419,8,IS,SHE
1,00-00337,Tacoma Cir,12/2/1967,1,DI,24,8,IS,SHE
1,00-00338,Sussex Ct,12/2/1967,1,DI,219,4,IS,SHE
1,00-00341,Tacoma Cir,12/2/1967,1,DI,402,8,IS,SHE
1,00-00342,Tacoma Cir,12/2/1967,1,DI,403,8,IS,SHE
1,00-00344,Tacoma Cir,12/2/1967,1,DI,40,8,IS,SHE
1,00-00346,Tacoma Cir,12/2/1967,1,DI,124,4,IS,SHE
1,00-00348,Tacoma Cir,12/2/1967,1,DI,341,8,IS,SHE
1,00-00351,Tacoma Cir,12/2/1967,1,DI,53,8,IS,SHE
1,00-00356,Brentwood Ct,12/2/1967,1,DI,163,6,IS,SHE
1,00-00360,King George Blvd,12/2/1967,1,DI,237,8,IS,SHE
1,00-00399,Platt Rd,7/24/1978,2,DI,15,16,IS,SHE
1,00-00400,Platt Rd,7/24/1978,1,DI,5,12,IS,SHE
1,00-00406,Platt Rd,7/24/1978,2,DI,7,16,IS,SHE
1,00-00410,Platt Rd,7/24/1978,2,DI,573,16,IS,SHE
1,00-00413,,1/1/1960,1,CI,17,8,IS,SHE
1,00-00413,,1/1/1960,1,CI,176,8,IS,SHE
1,00-00415,,1/1/1960,1,CI,145,8,IS,SHE
1,00-00418,Platt Rd,7/24/1978,2,DI,145,16,IS,SHE
1,00-00420,Platt Rd,7/24/1978,1,DI,3,8,IS,SHE
1,00-00420,Platt Rd,7/24/1978,1,DI,3,8,IS,SHE
1,00-00422,,1/1/1960,1,CI,89,8,IS,SHE
1,00-00423,Platt Rd,1/1/1960,1,CI,204,8,IS,SHE
1,00-00424,,1/1/1960,1,CI,25,8,IS,SHE
1,00-00425,,1/1/1960,1,CI,13,8,IS,SHE
1,00-00427,Platt Rd,7/24/1978,2,DI,837,16,IS,SHE
1,00-00430,Platt Rd,7/24/1978,1,DI,3,8,IS,SHE
1,00-00430,Platt Rd,7/24/1978,1,DI,3,8,IS,SHE
1,00-00433,Platt Rd,1/1/1960,1,CI,331,8,IS,SHE
1,00-00434,,1/1/1960,1,CI,719,8,IS,SHE
1,00-00436,,1/1/1960,1,CI,354,8,IS,SHE
1,00-00437,,1/1/1960,1,CI,20,8,IS,SHE
1,00-00437,Platt Rd,1/1/1960,1,CI,125,8,IS,SHE
1,00-00440,Rosedale St,1/1/1960,1,CI,716,6,IS,SHE
1,00-00442,Rosedale St,1/1/1960,1,CI,22,6,IS,SHE
1,00-00442,Rosedale St,1/1/1960,1,CI,5,6,IS,SHE
1,00-00444,Rosedale St,1/1/1960,1,CI,967,6,IS,SHE
1,00-00462,,1/1/1960,1,CI,224,6,IS,SHE
1,00-00466,,1/1/1960,1,CI,290,6,IS,SHE
1,00-00468,,1/1/1960,1,CI,692,6,IS,SHE
1,00-00470,,1/1/1960,1,CI,42,6,IS,SHE
1,00-00473,,1/1/1960,1,CI,11,8,IS,SHE
1,00-00474,,1/1/1960,1,CI,293,8,IS,SHE
1,00-00474,,1/1/1960,1,CI,12,8,IS,SHE
1,00-00476,,1/1/1960,1,CI,307,8,IS,SHE
1,00-00476,,1/1/1960,1,CI,17,8,IS,SHE
1,00-00478,,1/1/1960,1,CI,297,8,IS,SHE
1,00-00480,,1/1/1960,1,CI,32,6,IS,SHE
1,00-00478,,1/1/1960,1,CI,44,8,IS,SHE
1,00-00482,,1/1/1960,1,CI,17,8,IS,SHE
1,00-00483,,1/1/1960,1,CI,38,6,IS,SHE
1,00-00485,,1/1/1960,1,CI,270,8,IS,SHE
1,00-00485,,1/1/1960,1,CI,26,8,IS,SHE
1,00-00487,,1/1/1960,1,CI,306,8,IS,SHE
1,00-00487,,1/1/1960,1,CI,29,8,IS,SHE
1,00-00496,Verle Ave,1/1/1960,1,CI,37,6,IS,SHE
1,00-00496,Verle Ave,9/14/1959,1,CI,10,6,IS,SHE
1,00-00499,,9/14/1959,1,CI,220,6,IS,SHE
1,00-00500,Verle Ave,9/14/1959,1,CI,15,6,IS,SHE
1,00-00499,,9/14/1959,1,CI,28,6,IS,SHE
1,00-00502,Verle Ave,9/14/1959,1,CI,15,6,IS,SHE
1,00-00502,Verle Ave,9/14/1959,1,CI,47,6,IS,SHE
1,00-00504,Verle Ave,9/14/1959,1,CI,776,6,IS,SHE
1,00-00505,Eddy St,9/14/1959,1,CI,47,6,IS,SHE
1,00-00505,Eddy St,9/14/1959,1,CI,12,6,IS,SHE
1,00-00507,Verle Ave,9/14/1959,1,CI,43,6,IS,SHE
1,00-00507,Verle Ave,9/14/1959,1,CI,477,6,IS,SHE
1,00-00509,Verle Ave,9/14/1959,1,CI,134,6,IS,SHE
1,00-00509,Verle Ave,9/14/1959,1,CI,21,6,IS,SHE
1,00-00511,Verle Ave,9/14/1959,1,CI,52,6,IS,SHE
1,00-00512,Marshall St,9/14/1959,1,CI,20,6,IS,SHE
1,00-00512,Marshall St,9/14/1959,1,CI,238,6,IS,SHE
1,00-00480,Springbrook Ave,9/14/1959,1,CI,315,6,IS,SHE
1,00-00515,Springbrook Ave,9/14/1959,1,CI,27,6,IS,SHE
1,00-00516,Marshall St,9/14/1959,1,CI,310,6,IS,SHE
1,00-00518,Marshall St,9/14/1959,1,CI,11,6,IS,SHE
1,00-00520,Marshall St,9/14/1959,1,CI,150,6,IS,SHE
1,00-00522,Marshall St,9/14/1959,1,CI,83,6,IS,SHE
1,00-00523,Rosedale St Xlot,1/1/1960,1,CI,298,8,IS,SHE
1,00-00525,St Aubin Ave,1/1/1960,1,CI,278,8,IS,SHE
1,00-068997,,1/1/1960,1,CI,32,8,IS,SHE
1,00-00530,Packard Rd,1/18/1959,1,CI,169,12,IS,SHE
1,00-00531,,1/18/1959,1,CI,43,12,IS,SHE
1,00-00532,,1/18/1959,1,CI,39,12,IS,SHE
1,00-00544,,1/18/1959,1,CI,10,12,IS,SHE
1,00-00550,Turnberry Ln,4/12/1995,1,DI,305,12,IS,SHE
1,00-00552,Turnberry Ln,4/12/1995,1,DI,128,12,IS,SHE
1,00-00556,Turnberry Ln,4/12/1995,1,DI,236,12,IS,SHE
1,00-00558,Turnberry Ln,3/1/1992,1,DI,27,6,IS,SHE
1,00-00561,Turnberry Ln,3/1/1992,1,DI,4,12,IS,SHE
1,00-00563,Turnberry Ln,3/1/1992,1,DI,436,12,IS,SHE
1,00-00564,Turnberry Ln,3/1/1992,1,DI,477,12,IS,SHE
1,00-00568,Turnberry Ln,3/1/1992,1,DI,437,12,IS,SHE
1,00-00570,,3/1/1992,1,DI,68,12,IS,SHE
1,00-00572,,3/1/1992,1,DI,51,12,IS,SHE
1,00-00573,,1/1/1960,1,CI,879,8,IS,SHE
1,00-00574,,1/1/1960,1,CI,225,8,IS,SHE
1,00-00574,,1/1/1960,1,CI,219,8,IS,SHE
1,00-00576,,1/1/1960,1,CI,263,8,IS,SHE
1,00-00577,Ailsa Craig Dr,3/1/1992,1,DI,52,12,IS,SHE
1,00-00569,Turnberry Ln,3/1/1992,1,DI,449,12,IS,SHE
1,00-00609,Crosslot 3063 Ailsa Craig Dr,1/1/1980,1,DI,20,12,IS,SHE
1,00-00610,Crosslot 3063 Ailsa Craig Dr,1/1/1980,1,DI,90,12,IS,SHE
1,00-00612,Crosslot 3830 Burton Rd,1/1/1980,1,DI,90,12,IS,SHE
1,00-00613,Crosslot 3830 Burton Rd,1/1/1990,1,DI,32,12,IS,SHE
1,00-00633,,1/1/1980,1,DI,6,12,IS,SHE
1,00-00635,,1/1/1960,1,CI,782,8,IS,SHE
1,00-00573,,1/1/1960,1,CI,13,8,IS,SHE
1,00-00642,Ailsa Craig Dr,1/1/1990,1,DI,8,6,IS,SHE
1,00-00645,Medford Rd,1/1/1950,1,CI,395,6,IS,SHE
1,00-00646,,1/1/1950,1,CI,409,6,IS,SHE
1,00-00648,Dorchester Rd,1/1/1950,1,CI,131,12,IS,SHE
1,00-00649,Dorchester Rd,1/1/1950,1,CI,392,12,IS,SHE
1,00-00650,,1/1/1950,1,CI,4,12,IS,SHE
1,00-00651,,1/1/1950,2,CI,52,16,IS,SHE
1,00-00652,,4/25/1968,2,DI,253,20,IS,SHE
1,00-00653,,1/1/1950,1,CI,8,12,IS,SHE
1,00-00654,,1/1/1950,2,CI,389,20,IS,SHE
1,00-00657,St Francis Dr,10/23/1985,1,DI,311,12,IS,SHE
1,00-00668,,6/20/1961,1,CI,4,20,IS,SHE
1,00-00670,,1/1/1950,1,CI,187,12,IS,SHE
1,00-00677,,8/13/1963,1,CI,31,8,IS,SHE
1,00-00713,St Francis Dr,10/23/1985,1,DI,383,8,IS,SHE
1,00-00723,,1/1/1950,1,CI,34,8,IS,SHE
1,52-00731,Medford Rd,1/1/1950,1,CI,229,8,IS,SHE
1,52-00730,Medford Rd,1/1/1950,1,CI,214,8,IS,SHE
1,00-00743,,1/1/1950,1,CI,84,6,IS,SHE
1,00-00746,Manchester Rd,1/1/1950,1,CI,634,6,IS,SHE
1,00-00747,,1/1/1950,1,CI,58,6,IS,SHE
1,00-00748,Manchester Rd,1/1/1950,1,CI,291,6,IS,SHE
1,00-00750,Manchester Rd,1/1/1950,1,CI,81,6,IS,SHE
1,52-00752,,1/1/1950,1,CI,450,6,IS,SHE
